2017-02-02,2017-02-18,2017-03-06,2017-03-22,2017-04-07,2017-04-23,2017-05-09,2017-05-25,2017-06-10,2017-06-26,2017-07-12,2017-07-28,2017-08-13,2017-08-29,2017-09-14,2017-09-30,2017-10-16,2017-11-01,2017-11-17,2017-12-03,2017-12-19,2018-01-01,2018-01-17,desvio,lat,long
0.5584,0.9402,0.7921,0.921,0.869,0.7698,0.7322,0.5996,0.3947,0.249,0.2263,0.1035,0.0988,0.104,0.0977,0.0943,0.0908,0.1301,0.1826,0.3289,0.9016,0.9016,0.9546,0.3462339705625973,-45.7882146630616,-11.766415492030534
0.9438,0.5773,0.2648,0.1558,0.3438,0.3246,0.4957,0.2541,0.1645,0.2642,0.3866,0.5647,0.7946,0.546,0.3072,0.1101,0.1012,0.163,0.1999,0.6358,0.9408,0.8455,0.9484,0.28542296621727686,-45.59509042514432,-11.840132755929366
0.1749,0.3375,0.4147,0.6856,0.7241,0.7436,0.704,0.555,0.4122,0.2978,0.2159,0.2071,0.1393,0.0806,0.0742,0.0824,0.0821,0.1035,0.0868,0.1073,0.3243,0.3243,0.7483,0.2460898668559312,-45.79435501412202,-11.747408699196052
0.1363,0.348,0.3869,0.6854,0.6675,0.6953,0.6019,0.5033,0.4081,0.3202,0.2468,0.2817,0.2423,0.1254,0.1565,0.1276,0.1147,0.1867,0.2405,0.5298,0.8989,0.8964,0.91,0.2658609011771072,-45.46108087308778,-12.311345400842875
0.4508,0.1613,0.1787,0.5375,0.5346,0.7034,0.498,0.1903,0.1704,0.1284,0.123,0.1195,0.1248,0.105,0.1151,0.106,0.1438,0.4346,0.5701,0.816,0.8688,0.6033,0.5252,0.25283056036200297,-45.45778891422596,-12.322202434418376
0.4342,0.1717,0.1592,0.3359,0.3439,0.6803,0.6456,0.6256,0.5615,0.4382,0.2144,0.1529,0.1495,0.161,0.1373,0.1495,0.1343,0.3022,0.4462,0.8377,0.8997,0.7452,0.8923,0.2663290792581577,-45.69237961606999,-11.922382659791472
0.2083,0.1657,0.2305,0.8082,0.7706,0.6798,0.6135,0.5722,0.4992,0.2811,0.2061,0.1838,0.1097,0.1302,0.1362,0.1186,0.1192,0.1155,0.114,0.1597,0.1187,0.266,0.1952,0.23163161728590123,-45.77427131349862,-11.75234696027085
0.2024,0.1681,0.2294,0.5665,0.4077,0.551,0.751,0.8017,0.7835,0.6618,0.6116,0.4967,0.4066,0.2692,0.2706,0.1384,0.153,0.1777,0.1154,0.1625,0.3029,0.3029,0.5223,0.22460523242966224,-45.69658118817515,-11.94950073593176
0.8692,0.5745,0.2609,0.1912,0.1841,0.3326,0.8989,0.8044,0.7064,0.2289,0.1733,0.1139,0.1175,0.0958,0.1114,0.1188,0.1417,0.2616,0.4191,0.7615,0.918,0.9163,0.9388,0.3283600513463203,-45.587370369671966,-11.641019497296083
0.8052,0.9229,0.6026,0.7537,0.5979,0.6514,0.6434,0.5809,0.5529,0.5032,0.4688,0.3868,0.3559,0.3314,0.3045,0.2894,0.2143,0.2072,0.4245,0.5786,0.1445,0.1445,0.2259,0.21674076262165864,-45.94574698630839,-11.820733345381987
0.2778,0.2163,0.1618,0.3045,0.199,0.4439,0.799,0.8618,0.8263,0.7881,0.6937,0.5285,0.3275,0.2897,0.2577,0.2381,0.2029,0.5187,0.5272,0.4525,0.8625,0.58,0.7105,0.2422631507870089,-45.60342412569189,-11.935066605403314
0.9093,0.2028,0.1613,0.2014,0.2726,0.6354,0.636,0.6109,0.5248,0.4975,0.448,0.2,0.1738,0.1684,0.1786,0.179,0.14,0.3835,0.5626,0.7693,0.9865,0.6156,0.9121,0.2747321932786826,-45.721436214011106,-11.919596891958784
0.1777,0.1709,0.3629,0.7289,0.7527,0.7327,0.7732,0.7692,0.6679,0.6233,0.6053,0.418,0.2805,0.2554,0.2344,0.2178,0.2049,0.5319,0.5466,0.7043,0.7695,0.6602,0.7627,0.22946200215892523,-45.61286814385465,-11.907917309894852
0.863,0.5394,0.1652,0.1674,0.1414,0.2266,0.8547,0.8655,0.5589,0.1987,0.1817,0.163,0.1637,0.1623,0.1575,0.1555,0.1464,0.153,0.1712,0.3027,0.8421,0.8367,0.8676,0.3053724230491242,-45.885697390899885,-12.069412944558744
0.4093,0.1972,0.1992,0.4391,0.5415,0.7321,0.3488,0.1692,0.1486,0.1832,0.2475,0.46,0.5393,0.5458,0.2279,0.1666,0.3765,0.469,0.7737,0.6593,0.7606,0.6688,0.5828,0.20898477174697294,-46.04564622074514,-11.76884284269021
0.873,0.8895,0.7772,0.1751,0.1444,0.1739,0.2291,0.2569,0.4075,0.4886,0.5446,0.6172,0.6501,0.6212,0.5149,0.2194,0.1768,0.1559,0.4263,0.5851,0.8311,0.6604,0.8563,0.25890820148929033,-45.70850600786496,-12.292369102256409
0.4068,0.625,0.6981,0.8306,0.7773,0.8595,0.7672,0.6993,0.6088,0.5428,0.4542,0.263,0.179,0.1705,0.148,0.1293,0.1559,0.325,0.4889,0.7937,0.9597,0.6357,0.7198,0.2632618363272641,-45.635685049726284,-12.064127818845527
0.9052,-0.3,0.1911,0.3597,0.3287,0.6013,0.6321,0.5942,0.5647,0.5241,0.327,0.1709,0.168,0.183,0.1696,0.1669,0.1454,0.3463,0.556,0.8161,0.9317,0.9317,0.9185,0.3225934677190779,-45.715761823682605,-11.909302584077096
0.6656,0.2022,0.1634,0.5275,0.5206,0.6874,0.5974,0.5507,0.5218,0.4304,0.3113,0.1877,0.2039,0.1927,0.1373,0.1359,0.1477,0.3906,0.6365,0.8694,0.9319,0.9319,0.8969,0.27513050392445276,-45.64866067540264,-11.899698614477304
0.1298,0.1358,0.1823,0.6093,0.5984,0.831,0.8213,0.7953,0.752,0.6996,0.6021,0.3103,0.2549,0.0985,0.1623,0.3447,0.5439,0.5094,0.6335,0.4042,0.4885,0.2242,0.2123,0.24599352902893742,-45.27069602638989,-12.432596332900955
0.6385,0.8302,0.6663,0.7195,0.4775,0.5417,0.4966,0.4814,0.4251,0.4547,0.2117,0.1612,0.1425,0.1238,0.112,0.1062,0.103,0.1741,0.2339,0.3586,0.9944,0.58,0.8821,0.2721463531804296,-45.675759659043806,-11.941413016836414
0.3626,0.1495,0.1852,0.3108,0.2921,0.5143,0.7225,0.8345,0.7955,0.768,0.6881,0.4242,0.3379,0.2623,0.2556,0.2417,0.2233,0.3577,0.3691,0.6592,0.8217,0.6764,0.7577,0.23556633096557958,-45.61959415230189,-11.958362231591833
0.6121,0.403,0.1384,0.16,0.1527,0.4066,0.5935,0.5095,0.2299,0.1811,0.171,0.1585,0.1485,0.1501,0.154,0.1487,0.1397,0.1575,0.106,0.1559,0.6374,0.6374,0.9049,0.22953400421486375,-45.55372756747575,-11.814715006204205
0.1925,0.276,0.1746,0.348,0.3446,0.801,0.9168,0.7632,0.216,0.1899,0.2775,0.476,0.4228,0.4011,0.4144,0.2061,0.1783,0.306,0.3347,0.7496,0.9613,0.9927,0.9595,0.2899639071856284,-45.599237043614295,-11.720212900806912
0.4183,0.262,0.1713,0.2689,0.4947,0.634,0.5894,0.5319,0.47,0.3217,0.1567,0.1867,0.1731,0.1736,0.1681,0.146,0.1721,0.5046,0.5568,0.7707,0.8707,0.7775,0.5513,0.2289505136650929,-45.66607119585672,-11.752077353958068
0.7194,0.4189,0.1465,0.1834,0.1982,0.5526,0.6146,0.5556,0.4669,0.2733,0.2081,0.1575,0.18,0.2007,0.301,0.4472,0.1915,0.1903,0.344,0.4906,0.6328,0.7995,0.8215,0.21887076194590865,-45.75850409607999,-12.121873909671605
0.7661,0.452,0.165,0.1603,0.1657,0.6872,0.6892,0.6516,0.6256,0.5576,0.5314,0.3631,0.3284,0.2627,0.3276,0.3288,0.1998,0.2016,0.3867,0.6307,0.9282,0.9761,0.9179,0.25954419814458163,-45.41986775668218,-12.332572344009698
0.1665,0.1489,0.3272,0.7562,0.7611,0.7221,0.6673,0.5342,0.309,0.2288,0.1914,0.1981,0.1868,0.1696,0.1608,0.1647,0.142,0.2052,0.2136,0.382,0.78,0.9765,0.948,0.2877913943124711,-45.22844482076653,-12.411474549201946
0.5063,0.1934,0.153,0.3033,0.4541,0.7316,0.5997,0.5547,0.5272,0.4387,0.2837,0.2184,0.2057,0.197,0.1837,0.1858,0.1914,0.1435,0.1536,0.2386,0.7051,0.9536,0.9492,0.2552520919302771,-45.72940299903139,-12.267356812847108
0.6662,0.155,0.2632,0.1682,0.2405,0.469,0.7872,0.8473,0.8278,0.6305,0.2136,0.1616,0.1732,0.1249,0.1248,0.1273,0.1371,0.7369,0.7207,0.4289,0.5755,0.5755,0.3988,0.2637957938814894,-45.217536601924316,-12.404429931846185
0.6733,0.2594,0.2183,0.2316,0.254,0.453,0.7922,0.6427,0.2997,0.1187,0.1382,0.4196,0.5488,0.7502,0.7615,0.2629,0.2173,0.2534,0.3688,0.3842,0.8726,0.9101,0.9029,0.2641780691379183,-45.66274541777752,-11.800374561584565
0.1702,0.1224,0.1896,0.7658,0.7469,0.627,0.5478,0.4591,0.2575,0.2169,0.2121,0.1795,0.1045,0.1583,0.3473,0.4989,0.6888,0.9486,0.6891,0.2313,0.1991,0.1118,0.1163,0.25983208601883867,-45.275675444057065,-12.442900333923042
0.3314,0.1841,0.172,0.1622,0.142,0.2169,0.6841,0.7379,0.6889,0.5269,0.407,0.2725,0.2031,0.1865,0.1981,0.1809,0.1651,0.1831,0.2117,0.8997,0.6267,0.8547,0.9367,0.27612263894713607,-45.442259974555846,-12.27556643127924
0.3263,0.1989,0.1587,0.3382,0.3556,0.8185,0.7276,0.6833,0.6168,0.4059,0.3734,0.3163,0.2222,0.1605,0.271,0.2937,0.1746,0.2342,0.716,0.9667,0.7996,0.9414,0.8908,0.2778091882908379,-45.87323188220861,-12.303286267213668
0.2543,0.2932,0.1522,0.1971,0.1907,0.6718,0.8352,0.7802,0.6075,0.1776,0.1737,0.1086,0.1135,0.1135,0.1534,0.4718,0.6638,0.1514,0.5054,0.6247,0.5023,0.4584,0.3497,0.23708876116749347,-45.71592942202209,-12.283126382654725
0.6577,0.1423,0.2096,0.1866,0.2064,0.6063,0.6999,0.5661,0.5288,0.4949,0.4009,0.2062,0.182,0.1793,0.1729,0.1822,0.1254,0.1917,0.3189,0.564,0.9131,0.9489,0.863,0.26938815340262434,-46.02913356471555,-11.807422603669133
0.5666,0.7351,0.5223,0.798,0.7501,0.7035,0.6825,0.6204,0.525,0.4517,0.3227,0.1794,0.1343,0.1413,0.1323,0.1282,0.1383,0.1936,0.4268,0.6046,0.7855,0.7194,0.7246,0.2507636477553577,-45.64630084226897,-12.065731094972895
0.9716,0.9262,0.6703,0.166,0.1171,0.456,0.7187,0.7232,0.6258,0.5996,0.5425,0.4928,0.3384,0.1871,0.1745,0.1466,0.139,0.2122,0.2648,0.2263,0.13,0.13,0.2078,0.2729541017462076,-45.79868637770149,-11.769641733298375
0.2698,0.6,0.523,0.8781,0.8195,0.5506,0.7205,0.5892,0.4515,0.3239,0.2328,0.2303,0.2254,0.1095,0.1069,0.104,0.075,0.1089,0.0937,0.1198,0.436,0.7415,0.8868,0.2787164179952072,-45.78920014970485,-11.725720360396716
0.2441,0.4093,0.5764,0.7638,0.7409,0.7197,0.6274,0.5263,0.3558,0.3793,0.248,0.1482,0.1456,0.1391,0.1646,0.1034,0.1284,0.255,0.4618,0.7636,0.9306,0.9359,0.9572,0.2898261625628868,-45.472118695955565,-12.312411702580464
0.3322,0.3808,0.3952,0.7753,0.683,0.7159,0.6856,0.5957,0.4969,0.4246,0.35,0.2276,0.2322,0.1844,0.2068,0.1361,0.1177,0.146,0.1692,0.1723,0.144,0.2682,0.1891,0.21175502345983274,-45.65469058859242,-12.058658113869155
0.7644,0.79,0.2973,0.1508,0.1134,0.5694,0.8193,0.7939,0.7127,0.7241,0.1366,0.1174,0.2934,0.6094,0.7337,0.8406,0.2688,0.1673,0.1555,0.2822,0.5955,0.9159,0.8946,0.2957462002803031,-45.29400351272979,-12.417379791088505
0.4767,0.1796,0.1318,0.6052,0.5572,0.7504,0.7145,0.6535,0.5782,0.3593,0.2074,0.1828,0.1903,0.1701,0.1659,0.1483,0.1446,0.5901,0.8069,0.8999,0.7469,0.7469,0.1534,0.26884367814890575,-45.619964825565404,-11.817833646840118
0.8853,0.4873,0.341,0.1651,0.1604,0.4123,0.8081,0.8571,0.7394,0.5912,0.5342,0.4011,0.3651,0.2204,0.1721,0.1585,0.1243,0.1882,0.1976,0.4615,0.7446,0.8442,0.9221,0.2774818566158662,-46.0435072217188,-11.785669070383953
0.4139,0.1767,0.138,0.4326,0.5124,0.6985,0.6723,0.6384,0.5976,0.5555,0.3387,0.1876,0.1885,0.1957,0.1333,0.1221,0.1471,0.1367,0.1672,0.1483,0.1714,0.224,0.2365,0.20135734845953876,-45.72594578629776,-11.801847959934864
0.3374,0.3969,0.1997,0.2007,0.2382,0.5898,0.6882,0.6669,0.6211,0.5551,0.4242,0.2021,0.2014,0.1856,0.185,0.1801,0.1618,0.1916,0.4223,0.5716,0.9442,0.886,0.8112,0.25275707853784857,-45.46217748489153,-12.148570131775987
0.8261,0.2858,0.1933,0.2724,0.3057,0.6417,0.6946,0.6897,0.6434,0.4914,0.3683,0.1938,0.1885,0.1849,0.1681,0.1708,0.1491,0.1677,0.2302,0.4637,0.9168,0.9995,0.9383,0.287942523016773,-45.92599349320902,-11.842500236682492
0.1762,0.156,0.231,0.3945,0.3378,0.5539,0.7717,0.7721,0.7411,0.7152,0.6661,0.4428,0.3239,0.2719,0.1733,0.1643,0.159,0.2345,0.321,0.4331,0.1748,0.1748,0.157,0.2230539205269672,-45.645094688845354,-12.02232830285054
0.3464,0.1739,0.1724,0.6767,0.6501,0.6741,0.6456,0.608,0.5838,0.4032,0.3308,0.1759,0.1744,0.1869,0.1864,0.1646,0.1829,0.1819,0.69,0.8571,0.9647,0.7872,0.9322,0.2816516785387856,-45.58996357049448,-12.267149740096528
0.9266,0.3133,0.2005,0.146,0.2874,0.4513,0.7674,0.6801,0.6478,0.6074,0.5394,0.4561,0.3046,0.293,0.2853,0.2583,0.2267,0.2619,0.1729,0.2238,0.7509,0.8807,0.8328,0.2519764125669674,-45.583520914078356,-11.83907164058228
0.16,0.1042,0.5533,0.7546,0.6918,0.6254,0.6275,0.5408,0.4299,0.2189,0.2216,0.2452,0.2272,0.2162,0.2091,0.1313,0.1229,0.207,0.1886,0.716,0.9377,0.9377,0.9898,0.29514359813112423,-45.62495811623026,-11.894326339171922
0.2077,0.3381,0.3943,0.7771,0.7719,0.7023,0.713,0.5743,0.5005,0.4424,0.2394,0.2305,0.1407,0.1235,0.1345,0.1105,0.1292,0.3588,0.5956,0.8293,0.8037,0.6951,0.1889,0.25847404430818127,-45.48924948242514,-12.325945882331936
0.1309,0.0773,0.1574,0.6133,0.6388,0.864,0.8295,0.8373,0.8049,0.7708,0.6383,0.3983,0.2795,0.2782,0.1041,0.1312,0.3717,0.4457,0.6888,0.5419,0.5893,0.4534,0.3424,0.2598871266850299,-45.27745014125522,-12.424450789162293
0.275,0.1698,0.1262,0.2325,0.212,0.7216,0.7686,0.8275,0.7729,0.3635,0.1213,0.125,0.1328,0.1064,0.1094,0.108,0.126,0.6102,0.7558,0.8959,0.8715,0.82,0.3411,0.311686306906549,-45.47876188611303,-12.3243367586727
0.2601,0.2372,0.5379,0.8389,0.8164,0.8906,0.8041,0.7267,0.6178,0.5585,0.5002,0.3745,0.2907,0.264,0.2153,0.1454,0.1394,0.2063,0.2415,0.5837,0.93,0.9972,0.9212,0.2909943511669379,-45.48205497674122,-12.314564647559733
0.493,0.1736,0.222,0.6552,0.6765,0.8241,0.5729,0.5604,0.4748,0.3188,0.2626,0.2002,0.2039,0.1817,0.2119,0.173,0.1687,0.1544,0.1473,0.2806,0.8515,0.87,0.9595,0.2725384053873274,-45.952951292059296,-12.224896569831385
0.1726,0.1242,0.1474,0.1654,0.1663,0.5439,0.8694,0.7698,0.3869,0.1726,0.0993,0.0805,0.0717,0.0607,0.0649,0.0729,0.0529,0.3185,0.4005,0.8388,0.9475,0.982,0.9245,0.342005378398871,-45.604420912117384,-11.761981064769506
0.2068,0.1351,0.1766,0.2508,0.1896,0.5154,0.6158,0.5804,0.5288,0.4856,0.4694,0.3015,0.3171,0.2159,0.2286,0.1786,0.1882,0.1776,0.4939,0.9829,0.745,0.5758,0.8566,0.24057302976065573,-45.88875693874442,-12.161092251210235
0.6117,0.1554,0.2356,0.5648,0.5598,0.6614,0.6689,0.6288,0.5739,0.4337,0.2075,0.1674,0.2049,0.1905,0.1722,0.1871,0.1875,0.1782,0.1661,0.2709,0.8253,0.8253,0.907,0.25736368132742266,-45.69056152482918,-11.911535720711553
0.847,0.3653,0.1585,0.1518,0.1589,0.4177,0.8237,0.8243,0.7328,0.1985,0.1451,0.1506,0.2097,0.2757,0.3852,0.3894,0.5309,0.1892,0.1667,0.3717,0.3742,0.6297,0.7288,0.24751235502359892,-45.89371385298575,-12.363983418068516
0.1636,0.2915,0.2523,0.703,0.5637,0.7342,0.748,0.7144,0.6876,0.6968,0.6569,0.567,0.2706,0.2475,0.1522,0.1735,0.1166,0.122,0.1117,0.1866,0.4343,0.4343,0.8719,0.2564708539635768,-45.687884688120434,-11.9424687571023
0.1832,0.2906,0.1875,0.3735,0.3722,0.8044,0.8911,0.7396,0.2184,0.2026,0.3208,0.5562,0.5067,0.4883,0.4525,0.2098,0.1698,0.304,0.5324,0.7935,0.9254,0.9254,0.8905,0.2709263858712636,-45.58710480234754,-11.711014053046767
0.3753,0.1853,0.1751,0.3012,0.2573,0.4417,0.7315,0.7187,0.7202,0.6862,0.6347,0.4593,0.3708,0.2761,0.1664,0.1791,0.1721,0.3728,0.4928,0.739,0.881,0.6913,0.7672,0.23547441449427778,-45.64294154253326,-12.044036086159947
0.1376,0.1307,0.1314,0.5444,0.6072,0.7075,0.6367,0.5281,0.467,0.3536,0.2159,0.2019,0.1958,0.1812,0.1764,0.1775,0.1739,0.2321,0.1309,0.2395,0.3573,0.8938,0.9138,0.24933529419800624,-45.281876425569145,-12.433670086113455
0.2449,0.1652,0.1755,0.4843,0.6817,0.7382,0.6845,0.5924,0.5748,0.3344,0.3276,0.2199,0.221,0.1655,0.1409,0.1489,0.1564,0.19,0.4334,0.6658,0.7355,0.8241,0.6312,0.238775911120082,-45.55809646713618,-12.263961040169333
0.5201,0.7884,0.4977,0.8542,0.7503,0.6859,0.6849,0.6588,0.5472,0.5347,0.3604,0.2754,0.1903,0.1515,0.1435,0.1347,0.1431,0.1436,0.1748,0.1738,0.1873,0.4848,0.367,0.24466074325182932,-45.64241612112581,-12.054888692871213
0.6662,0.8998,0.9207,0.8975,0.8284,0.7364,0.6376,0.4338,0.3126,0.2838,0.2535,0.2367,0.1341,0.1152,0.1145,0.116,0.1316,0.1291,0.1139,0.1617,0.1433,0.1705,0.2188,0.30146750557397733,-45.55569502831708,-11.6280601008591
0.7558,0.9186,0.9321,0.9873,0.8395,0.7544,0.6049,0.3603,0.3008,0.27,0.2503,0.2298,0.0941,0.0805,0.0793,0.0795,0.0864,0.2787,0.3644,0.1614,0.1629,0.2703,0.3446,0.3098838269505745,-45.49923491557002,-11.680795325306221
0.1872,0.2369,0.196,0.9338,0.7261,0.7674,0.6418,0.5854,0.5541,0.2947,0.1832,0.1756,0.1402,0.1139,0.1297,0.1096,0.1212,0.158,0.1392,0.2456,0.6129,0.1967,0.1966,0.2542993211612705,-45.78152592693411,-11.786508815029075
0.5654,0.3323,0.1664,0.188,0.1773,0.4036,0.8657,0.7946,0.4103,0.1786,0.1289,0.3082,0.3787,0.542,0.6145,0.6587,0.5803,0.1625,0.1785,0.4304,0.8321,0.8742,0.9235,0.26505921174564995,-45.67488407317079,-11.809569804153064
0.8166,0.4055,0.2211,0.2144,0.1979,0.3994,0.9045,0.8121,0.6601,0.1906,0.1716,0.1204,0.1086,0.1122,0.1043,0.1255,0.1158,0.1793,0.2678,0.7778,0.8667,0.97,0.9233,0.32852443625610456,-45.57592784585115,-11.630733360799685
0.1885,0.1623,0.2487,0.5928,0.6351,0.7045,0.7316,0.7551,0.7506,0.7577,0.6933,0.5392,0.436,0.2794,0.2435,0.2401,0.2241,0.4463,0.4517,0.6892,0.8071,0.6466,0.6999,0.22166120232598396,-45.62279517999129,-11.91223617450503
0.2243,0.1455,0.1736,0.2088,0.1813,0.6047,0.7625,0.7613,0.7738,0.7051,0.6496,0.3765,0.3169,0.2346,0.2523,0.2269,0.1949,0.148,0.3964,0.5339,0.8414,0.5229,0.8605,0.2547250314752735,-45.89306497016406,-12.171386554956925
0.2239,0.3938,0.3733,0.7946,0.7926,0.8165,0.7555,0.6052,0.4361,0.3424,0.2406,0.2476,0.2312,0.2462,0.0939,0.0902,0.0828,0.1145,0.1109,0.1042,0.3379,0.5781,0.7122,0.2571740448948706,-45.76939166568234,-11.730114868723726
0.9541,0.9484,0.6914,0.5913,0.2273,0.3562,0.6927,0.7106,0.6942,0.6708,0.6354,0.5355,0.4213,0.2585,0.2025,0.1579,0.1667,0.1354,0.1761,0.3804,0.8715,0.9476,0.9447,0.29011828915048554,-45.739518007938145,-12.284148800294727
0.511,0.218,0.1735,0.6302,0.5603,0.7123,0.6159,0.5828,0.5413,0.3921,0.1793,0.1732,0.1907,0.1785,0.1718,0.159,0.1839,0.4929,0.5191,0.8527,0.8656,0.7994,0.5984,0.24434723227601457,-45.65012182970366,-11.760252826463207
0.3146,0.1417,0.249,0.8057,0.7794,0.7162,0.6054,0.5761,0.4526,0.2237,0.2098,0.2104,0.1907,0.1824,0.1801,0.1507,0.161,0.2523,0.6548,0.8868,0.6616,0.9693,0.8942,0.2887128045615341,-45.61196697681901,-12.179205800664064
0.6563,0.138,0.1332,0.4809,0.5435,0.7591,0.6934,0.6253,0.5856,0.4844,0.4025,0.181,0.1927,0.1778,0.1788,0.1777,0.137,0.2608,0.4491,0.7528,0.9288,0.9288,0.9242,0.2794472246129375,-45.61771435038664,-11.796677871742697
0.2454,0.2215,0.5753,0.4558,0.6021,0.863,0.6687,0.7167,0.6554,0.5139,0.411,0.2998,0.2515,0.2388,0.1586,0.1519,0.145,0.2372,0.3363,0.614,0.9384,0.9384,0.917,0.26931516082426993,-45.492541185880825,-12.315631089048054
0.1753,0.1505,0.2768,0.8097,0.6956,0.6338,0.5949,0.5289,0.271,0.1953,0.1876,0.1893,0.1807,0.1632,0.1701,0.1753,0.131,0.1711,0.3879,0.9515,0.8505,0.6358,0.6537,0.2696740488964805,-45.91753502845722,-12.271132020856012
0.2931,0.1761,0.1527,0.5654,0.6456,0.7608,0.7215,0.5247,0.5121,0.3962,0.3794,0.2285,0.2461,0.2084,0.2102,0.1879,0.1662,0.2122,0.6667,0.8962,0.9573,0.9407,0.8949,0.28335424015712163,-45.74383492769226,-12.298785957982748
0.2076,0.2073,0.1879,0.6033,0.6037,0.7096,0.7128,0.7128,0.7544,0.5822,0.484,0.323,0.2442,0.2038,0.1276,0.1381,0.1008,0.1096,0.1557,0.2303,0.8169,0.8169,0.9041,0.27890333323310706,-45.728068639892314,-11.771458557703884
0.2682,0.2876,0.2165,0.5534,0.2067,0.5144,0.7643,0.6522,0.4387,0.1873,0.3771,0.4672,0.5416,0.434,0.3117,0.2018,0.1745,0.3151,0.3796,0.7705,0.6662,0.7551,0.8566,0.21306197339255276,-45.587997252243994,-11.742482280186858
0.277,0.3931,0.504,0.7235,0.654,0.8027,0.7543,0.7077,0.7108,0.6256,0.4139,0.2777,0.2312,0.1564,0.1476,0.2706,0.3212,0.6024,0.3089,0.2289,0.1843,0.212,0.209,0.2236018975256585,-45.63331924580835,-12.054366942527066
0.2938,0.1542,0.1802,0.2159,0.1435,0.3274,0.4969,0.5433,0.5359,0.3248,0.3016,0.353,0.3249,0.3273,0.3406,0.5296,0.2473,0.2003,0.3543,0.9831,0.919,0.9188,0.8543,0.2569781285967253,-45.45554155086864,-12.137729498091662
0.4434,0.2893,0.1728,0.6801,0.6904,0.6569,0.6213,0.64,0.439,0.3088,0.2423,0.2097,0.1884,0.1914,0.1814,0.1792,0.1575,0.2067,0.2079,0.442,0.9326,0.9326,0.9513,0.27282332734695547,-45.63541182337582,-11.888334656323917
0.2806,0.1895,0.1607,0.2149,0.2246,0.7209,0.9068,0.8293,0.2356,0.0966,0.2822,0.6346,0.7055,0.4733,0.4084,0.1785,0.1043,0.1568,0.5296,0.8048,0.9522,0.9522,0.9511,0.3134730274406497,-45.646165014931576,-11.477032022627414
0.2825,0.247,0.3584,0.6038,0.5803,0.8306,0.7828,0.7471,0.7037,0.6385,0.4552,0.4296,0.2813,0.2637,0.1853,0.1613,0.156,0.2374,0.3424,0.1879,0.2119,0.2119,0.2416,0.2219926780119315,-45.629847379770204,-12.042980816389067
0.8436,0.7407,0.1984,0.1298,0.1217,0.5322,0.6645,0.6686,0.6944,0.617,0.5283,0.3252,0.2637,0.2395,0.2474,0.2777,0.1839,0.1507,0.1959,0.3322,0.7213,0.7994,0.6797,0.24847809822284678,-45.40650398048312,-12.344529285668804
0.8809,0.3907,0.1903,0.0962,0.1468,0.3991,0.7646,0.7701,0.7021,0.698,0.4574,0.4178,0.2495,0.2026,0.1945,0.1962,0.1429,0.1848,0.2209,0.4092,0.8415,0.9964,0.9585,0.29871566900497687,-46.035709302323895,-11.79871825137812
0.4238,0.1718,0.2901,0.7097,0.6895,0.7096,0.6381,0.5974,0.5755,0.2838,0.2444,0.154,0.2237,0.2022,0.1955,0.1798,0.1622,0.208,0.5879,0.8558,0.9818,0.6437,0.9152,0.27258768187190774,-45.614283448119046,-12.167264163271678
0.2817,0.1237,0.12,0.3146,0.3186,0.7004,0.811,0.6679,0.266,0.1398,0.1438,0.1094,0.1226,0.3315,0.6278,0.6714,0.7626,0.4134,0.5524,0.4546,0.1225,0.1225,0.122,0.24406481247354572,-45.9479785443861,-12.18368168945949
0.5797,0.7422,0.9096,0.9127,0.8692,0.756,0.6183,0.4982,0.4393,0.2635,0.2205,0.1658,0.1735,0.1777,0.1751,0.1499,0.1297,0.1984,0.2155,0.4538,0.9693,0.9693,0.8901,0.317001954832441,-45.65447001063964,-12.024476777775517
0.3141,0.2699,0.2201,0.1649,0.1796,0.6625,0.6999,0.6121,0.6281,0.5435,0.4946,0.1913,0.1969,0.2022,0.1979,0.1815,0.1861,0.2006,0.3598,0.7152,0.9464,0.9641,0.8755,0.27464679955522664,-45.49418394820604,-12.160451551660652
0.2654,0.1781,0.2095,0.2035,0.2293,0.4721,0.8759,0.8511,0.5764,0.1118,0.3454,0.5531,0.6045,0.4144,0.3315,0.1087,0.1016,0.1305,0.4887,0.815,0.672,0.9374,0.9516,0.2877846723993205,-45.65703572201652,-11.479720707492287
0.7828,0.2325,0.14,0.5423,0.5904,0.7595,0.6686,0.5895,0.4492,0.3206,0.2251,0.1804,0.182,0.1726,0.1712,0.1215,0.1156,0.2369,0.3554,0.7432,0.9432,0.8645,0.9676,0.2903736871374853,-45.906277986181955,-11.834968313994914
0.1933,0.2315,0.1495,0.2198,0.2309,0.5705,0.8347,0.6535,0.1745,0.2519,0.4329,0.5889,0.5598,0.5248,0.3506,0.1833,0.1038,0.1277,0.4266,0.6351,0.8541,0.8128,0.7735,0.2514434036068381,-45.667486380152,-11.479154405252233
0.5905,0.2278,0.1669,0.4006,0.4503,0.6418,0.6231,0.5818,0.5622,0.408,0.2021,0.1842,0.1886,0.1593,0.1537,0.1488,0.1618,0.3568,0.6433,0.7351,0.9024,0.8893,0.667,0.24906437434761713,-45.66044916316828,-11.761314262794714
